timestamp,log_listener,fight_id,source_pilot,source_ship_type,source_ship_class,source_ship_tech,source_hull_rarity,source_alliance,source_corp,source_kind,target_pilot,target_ship_type,target_ship_class,target_ship_tech,target_hull_rarity,target_alliance,target_corp,target_kind,attempt_type,module,module_tech_level,module_meta_level,module_meta_group,result,origin_count,origin_log_files,origin_line_numbers,Log_file_original_line
2026.01.15 21:07:01,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2135;2996,[ 2026.01.15 21:07:01 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:29:24,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,41;42;35;36,[ 2026.01.15 20:29:24 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:29:35,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,55;62,[ 2026.01.15 20:29:35 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:41:37,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,649;650;994;995,[ 2026.01.15 20:41:37 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:41:46,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,672;1026,[ 2026.01.15 20:41:46 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:43:28,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,811;1230;812;813;1232;1233,[ 2026.01.15 20:43:28 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:53:52,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1364;1365;1366;1808;1809;1810,[ 2026.01.15 20:53:52 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:54:30,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1424;1425;1426;1929;1930;1931,[ 2026.01.15 20:54:30 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 21:06:40,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2085;2086;2087;2945;2946;2947,[ 2026.01.15 21:06:40 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 21:07:42,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2206;2207;2208;3084;3085;3086,[ 2026.01.15 21:07:42 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
